Time,Current (A),Current_scaled,Voltage (V),Voltage_scaled,Wattage (W),Wattage_scaled,Temperature Indoor (°C),Temperature Outdoor (°C),Set Point (°C),Alpha (°C),Alpha_scaled,Beta (°C),Beta_scaled,Supply (°C),Return (°C),Delta (°C),Delta_scaled,Cycle,Condition,Unit
2025-06-11 09:37:17,0.08,-7.866666666666671,231.28,0.511304347826087,17.86,-7.88231884057971,21.5,28.5,24,-2.5,0.05,7.0,0.4444444444444444,21.5,21.5,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-26 10:36:51,1.45,-0.0909090909090909,213.15,0.2485507246376812,309.49,-0.4072463768115939,21.8,32.5,22,-0.1999999999999993,0.2800000000000001,10.7,0.6499999999999999,21.6,21.8,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-05 05:35:15,1.39,0.1192660550458714,231.31,0.5117391304347827,322.36,0.1298763462305544,21.3,23.9,24,-2.7,0.0299999999999999,2.599999999999998,0.1999999999999998,20.0,21.3,1.3000000000000007,0.3705882352941176,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 19:16:06,1.42,0.146788990825688,232.4,0.5275362318840581,330.28,0.1614678899082567,24.1,25.9,24,0.1000000000000014,0.3100000000000001,1.7999999999999972,0.1555555555555554,19.0,24.1,5.100000000000001,0.5941176470588236,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 04:25:10,0.06,-8.000000000000004,219.34,0.3382608695652174,12.98,-8.02376811594203,23.0,26.8,24,-1.0,0.2,3.8000000000000007,0.2666666666666667,23.0,23.0,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-15 04:49:50,1.37,0.1009174311926606,230.22,0.4959420289855072,314.78,0.0996410051854805,22.3,23.6,24,-1.6999999999999993,0.13,1.3000000000000007,0.1277777777777778,20.0,22.3,2.3000000000000007,0.4294117647058824,COOLING,NORMAL,NON INV 0.5PK
2025-03-23 23:04:10,2.63,1.261682242990654,213.42,0.2524637681159418,561.94,1.0871190572937832,24.4,28.3,24,0.3999999999999986,0.3399999999999998,3.900000000000002,0.2722222222222223,19.0,24.4,5.399999999999999,0.6117647058823529,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-14 18:12:52,1.42,0.146788990825688,225.91,0.4334782608695651,320.57,0.1227363382528918,23.5,25.4,24,-0.5,0.25,1.8999999999999984,0.161111111111111,20.0,23.5,3.5,0.5,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 13:30:16,1.32,-0.4848484848484845,210.14,0.2049275362318838,278.06,-0.8213438735177865,21.6,30.4,22,-0.3999999999999986,0.2600000000000001,8.799999999999997,0.5444444444444443,21.4,21.6,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-24 02:04:49,2.59,1.2242990654205606,218.17,0.3213043478260868,565.44,1.101340918325884,23.3,27.1,24,-0.6999999999999993,0.23,3.8000000000000007,0.2666666666666667,20.0,23.3,3.3000000000000007,0.4882352941176471,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-26 06:47:54,1.23,-0.7575757575757573,223.46,0.3979710144927537,274.58,-0.8671936758893282,21.0,25.6,22,-1.0,0.2,4.600000000000001,0.3111111111111111,20.8,21.0,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-15 09:34:40,1.46,0.18348623853211,227.55,0.4572463768115943,331.8,0.1675309134423614,22.1,27.7,24,-1.8999999999999984,0.1100000000000001,5.599999999999998,0.3666666666666665,20.0,22.1,2.1000000000000014,0.4176470588235295,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 04:22:09,2.57,1.2056074766355138,217.45,0.3108695652173911,557.91,1.0707436001625354,23.1,26.8,24,-0.8999999999999986,0.2100000000000001,3.6999999999999993,0.261111111111111,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-24 17:37:12,2.82,1.439252336448598,219.89,0.3462318840579708,621.13,1.3276310442909387,26.9,30.0,24,2.8999999999999986,0.5899999999999999,3.1000000000000014,0.2277777777777778,19.0,26.9,7.899999999999999,0.7588235294117647,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-25 18:21:38,2.73,1.3551401869158877,218.42,0.3249275362318838,596.21,1.2263713937423812,26.5,30.0,24,2.5,0.55,3.5,0.25,19.0,26.5,7.5,0.7352941176470589,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-17 12:54:24,1.5,0.2201834862385321,227.81,0.4610144927536232,341.31,0.2054646988432389,21.8,31.8,24,-2.2,0.0799999999999999,10.0,0.6111111111111112,20.0,21.8,1.8000000000000007,0.4,COOLING,NORMAL,NON INV 0.5PK
2025-06-17 00:43:49,1.41,0.1376146788990824,228.34,0.468695652173913,321.29,0.1256082967690467,23.6,25.8,24,-0.3999999999999986,0.2600000000000001,2.2,0.1777777777777777,20.0,23.6,3.6000000000000014,0.5058823529411766,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 06:39:17,0.06,-8.000000000000004,220.01,0.3479710144927534,13.08,-8.020869565217392,23.9,25.1,24,-0.1000000000000014,0.2899999999999998,1.2000000000000028,0.1222222222222223,23.9,23.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-26 16:59:04,1.3,-0.5454545454545452,214.76,0.2718840579710143,279.17,-0.8067193675889326,21.2,28.2,22,-0.8000000000000007,0.2199999999999999,7.0,0.4444444444444444,21.0,21.2,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-04 17:53:33,1.42,0.146788990825688,229.41,0.4842028985507245,324.86,0.1398484244116474,21.9,26.6,24,-2.1000000000000014,0.0899999999999998,4.700000000000003,0.3166666666666668,20.0,21.9,1.8999999999999984,0.4058823529411763,COOLING,NORMAL,NON INV 0.5PK
2025-03-27 20:04:38,1.27,-0.6363636363636361,216.9,0.3028985507246378,276.33,-0.8441370223978921,20.2,27.6,22,-1.8000000000000007,0.1199999999999999,7.400000000000002,0.4666666666666668,20.1,20.2,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-27 18:50:04,1.3,-0.5454545454545452,212.8,0.2434782608695654,276.7,-0.8392621870882742,20.2,27.8,22,-1.8000000000000007,0.1199999999999999,7.600000000000001,0.4777777777777778,20.1,20.2,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-11 10:00:30,0.08,-7.866666666666671,229.11,0.4798550724637683,18.28,-7.870144927536232,22.9,29.2,24,-1.1000000000000014,0.1899999999999998,6.300000000000001,0.4055555555555556,22.9,22.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-11 11:35:21,0.08,-7.866666666666671,232.12,0.5234782608695653,18.43,-7.865797101449275,22.7,30.0,24,-1.3000000000000007,0.1699999999999999,7.300000000000001,0.4611111111111111,22.7,22.7,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-14 10:28:55,1.53,0.2477064220183486,228.34,0.468695652173913,350.13,0.2406461906661347,22.4,30.9,24,-1.6000000000000014,0.1399999999999998,8.5,0.5277777777777778,20.0,22.4,2.3999999999999986,0.4352941176470587,COOLING,NORMAL,NON INV 0.5PK
2025-06-05 10:11:49,0.08,-7.866666666666671,231.28,0.511304347826087,18.4,-7.866666666666667,21.6,28.1,24,-2.3999999999999986,0.0600000000000001,6.5,0.4166666666666667,21.6,21.6,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-18 01:19:25,1.36,0.0917431192660551,228.87,0.476376811594203,310.71,0.0834064619066612,22.8,23.5,24,-1.1999999999999993,0.18,0.6999999999999993,0.0944444444444444,20.0,22.8,2.8000000000000007,0.4588235294117647,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 17:58:26,2.74,1.3644859813084114,218.66,0.3284057971014492,600.17,1.2424624136529865,26.0,30.3,24,2.0,0.5,4.300000000000001,0.2944444444444445,19.0,26.0,7.0,0.7058823529411765,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-11 19:26:12,1.43,0.1559633027522935,229.41,0.4842028985507245,327.29,0.1495412844036697,24.0,25.7,24,0.0,0.3,1.6999999999999993,0.1499999999999999,19.0,24.0,5.0,0.5882352941176471,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 19:43:37,2.7,1.327102803738318,220.38,0.3533333333333333,595.69,1.2242584315318978,23.8,28.6,24,-0.1999999999999993,0.2800000000000001,4.800000000000001,0.3222222222222222,20.0,23.8,3.8000000000000007,0.5176470588235295,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-25 09:59:06,2.74,1.3644859813084114,213.42,0.2524637681159418,585.38,1.182364892320195,23.9,32.0,24,-0.1000000000000014,0.2899999999999998,8.100000000000001,0.5055555555555556,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-18 02:36:16,0.08,-7.866666666666671,230.42,0.4988405797101447,18.03,-7.877391304347826,23.0,23.2,24,-1.0,0.2,0.1999999999999993,0.0666666666666666,23.0,23.0,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-10 23:22:16,1.38,0.1100917431192659,229.68,0.4881159420289856,316.21,0.1053450339050657,23.9,24.7,24,-0.1000000000000014,0.2899999999999998,0.8000000000000007,0.1,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 06:41:18,2.39,1.0373831775700937,219.89,0.3462318840579708,525.71,0.9410051854806544,23.9,25.1,24,-0.1000000000000014,0.2899999999999998,1.2000000000000028,0.1222222222222223,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,NORMAL,NON INV 0.5PK
2025-06-05 09:40:32,0.08,-7.866666666666671,232.93,0.535217391304348,19.07,-7.847246376811594,22.9,27.9,24,-1.1000000000000014,0.1899999999999998,5.0,0.3333333333333333,22.9,22.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-24 17:46:17,2.76,1.3831775700934577,222.38,0.3823188405797101,613.19,1.2953677366924017,26.5,29.8,24,2.5,0.55,3.3000000000000007,0.2388888888888889,19.0,26.5,7.5,0.7352941176470589,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-24 01:55:44,2.58,1.2149532710280373,217.93,0.3178260869565218,562.69,1.0901665989435192,23.3,27.2,24,-0.6999999999999993,0.23,3.899999999999999,0.2722222222222221,20.0,23.3,3.3000000000000007,0.4882352941176471,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-11 00:18:46,1.39,0.1192660550458714,230.76,0.5037681159420289,319.89,0.1200239329876345,23.3,25.2,24,-0.6999999999999993,0.23,1.8999999999999984,0.161111111111111,20.0,23.3,3.3000000000000007,0.4882352941176471,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 00:44:00,1.38,0.1100917431192659,230.76,0.5037681159420289,318.01,0.1125249301954526,23.1,24.7,24,-0.8999999999999986,0.2100000000000001,1.599999999999998,0.1444444444444443,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,NORMAL,NON INV 0.5PK
2025-06-16 10:58:29,1.48,0.201834862385321,227.78,0.4605797101449275,338.16,0.1928998803350619,22.4,29.1,24,-1.6000000000000014,0.1399999999999998,6.700000000000003,0.4277777777777779,20.0,22.4,2.3999999999999986,0.4352941176470587,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 20:21:45,2.66,1.2897196261682244,215.3,0.2797101449275364,573.29,1.1332385209264526,24.7,28.8,24,0.6999999999999993,0.3699999999999999,4.100000000000001,0.2833333333333334,19.0,24.7,5.699999999999999,0.6294117647058823,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-13 15:05:02,1.48,0.201834862385321,229.41,0.4842028985507245,339.5,0.1982449142401276,22.7,28.7,24,-1.3000000000000007,0.1699999999999999,6.0,0.3888888888888889,20.0,22.7,2.7,0.4529411764705882,COOLING,NORMAL,NON INV 0.5PK
2025-06-15 05:17:09,0.08,-7.866666666666671,230.46,0.4994202898550726,18.73,-7.857101449275363,22.7,23.5,24,-1.3000000000000007,0.1699999999999999,0.8000000000000007,0.1,22.7,22.7,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-24 03:20:35,2.57,1.2056074766355138,216.96,0.3037681159420291,556.93,1.0667614790735471,23.1,27.3,24,-0.8999999999999986,0.2100000000000001,4.199999999999999,0.2888888888888888,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-23 23:09:13,2.62,1.2523364485981308,212.73,0.2424637681159419,556.61,1.0654611946363268,24.3,28.2,24,0.3000000000000007,0.33,3.899999999999999,0.2722222222222221,19.0,24.3,5.300000000000001,0.6058823529411765,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-18 06:00:32,0.08,-7.866666666666671,228.57,0.4720289855072462,18.26,-7.87072463768116,22.9,22.6,24,-1.1000000000000014,0.1899999999999998,-0.2999999999999971,0.038888888888889,22.9,22.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-26 06:03:31,1.22,-0.7878787878787877,223.09,0.392608695652174,272.01,-0.9010540184453228,21.1,25.2,22,-0.8999999999999986,0.2100000000000001,4.099999999999998,0.2833333333333332,20.9,21.1,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-27 22:08:39,1.3,-0.5454545454545452,205.28,0.1344927536231884,266.46,-0.974176548089592,20.0,26.8,22,-2.0,0.1,6.800000000000001,0.4333333333333333,19.9,20.0,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-25 20:13:39,2.65,1.2803738317757007,216.39,0.2955072463768114,572.89,1.1316131653799268,25.1,28.8,24,1.1000000000000014,0.4100000000000001,3.6999999999999993,0.261111111111111,19.0,25.1,6.100000000000001,0.6529411764705884,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-11 02:57:32,1.4,0.1284403669724769,233.23,0.5395652173913043,325.6,0.1428001595532509,22.6,24.7,24,-1.3999999999999986,0.1600000000000001,2.099999999999998,0.1722222222222221,20.0,22.6,2.6000000000000014,0.4470588235294118,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 00:40:58,1.38,0.1100917431192659,230.83,0.5047826086956524,317.76,0.1115277223773433,23.1,24.7,24,-0.8999999999999986,0.2100000000000001,1.599999999999998,0.1444444444444443,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,NORMAL,NON INV 0.5PK
2025-06-12 20:01:25,1.4,0.1284403669724769,229.14,0.4802898550724636,321.8,0.1276426007179896,23.4,26.1,24,-0.6000000000000014,0.2399999999999998,2.700000000000003,0.2055555555555557,20.0,23.4,3.3999999999999986,0.4941176470588234,COOLING,NORMAL,NON INV 0.5PK
2025-06-16 10:12:59,1.47,0.1926605504587155,229.65,0.4876811594202899,336.67,0.1869565217391304,22.2,30.0,24,-1.8000000000000007,0.1199999999999999,7.800000000000001,0.4888888888888889,20.0,22.2,2.2,0.4235294117647059,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 17:10:09,1.29,-0.5757575757575755,218.07,0.319855072463768,280.34,-0.7913043478260873,21.2,28.2,22,-0.8000000000000007,0.2199999999999999,7.0,0.4444444444444444,21.0,21.2,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-13 00:33:52,1.36,0.0917431192660551,232.4,0.5275362318840581,317.1,0.1088950937375349,23.4,24.0,24,-0.6000000000000014,0.2399999999999998,0.6000000000000014,0.0888888888888889,20.0,23.4,3.3999999999999986,0.4941176470588234,COOLING,NORMAL,NON INV 0.5PK
2025-06-13 06:54:43,1.38,0.1100917431192659,231.31,0.5117391304347827,319.92,0.1201435979258077,21.9,23.4,24,-2.1000000000000014,0.0899999999999998,1.5,0.1388888888888889,20.0,21.9,1.8999999999999984,0.4058823529411763,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 03:26:15,1.23,-0.7575757575757573,217.38,0.309855072463768,266.81,-0.9695652173913044,21.8,25.7,22,-0.1999999999999993,0.2800000000000001,3.899999999999999,0.2722222222222221,21.6,21.8,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-24 05:19:40,2.18,0.8440366972477065,219.79,0.3447826086956521,478.42,0.7523733546071002,23.0,26.8,24,-1.0,0.2,3.8000000000000007,0.2666666666666667,20.0,23.0,3.0,0.4705882352941176,COOLING,NORMAL,NON INV 0.5PK
2025-06-18 00:41:02,1.35,0.0825688073394496,232.68,0.5315942028985509,315.12,0.1009972078181092,23.6,23.8,24,-0.3999999999999986,0.2600000000000001,0.1999999999999993,0.0666666666666666,20.0,23.6,3.6000000000000014,0.5058823529411766,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 04:33:33,1.36,0.0917431192660551,231.58,0.5156521739130436,314.25,0.0975269246110889,24.9,24.2,24,0.8999999999999986,0.3899999999999998,-0.6999999999999993,0.0166666666666667,19.0,24.9,5.899999999999999,0.6411764705882352,COOLING,NORMAL,NON INV 0.5PK
2025-06-05 05:54:25,0.08,-7.866666666666671,232.1,0.5231884057971014,19.23,-7.842608695652174,22.4,24.2,24,-1.6000000000000014,0.1399999999999998,1.8000000000000007,0.1555555555555555,22.4,22.4,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-25 21:54:36,2.59,1.2242990654205606,210.92,0.2162318840579708,545.38,1.0198293376676149,23.4,27.9,24,-0.6000000000000014,0.2399999999999998,4.5,0.3055555555555556,20.0,23.4,3.3999999999999986,0.4941176470588234,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-11 11:39:24,0.08,-7.866666666666671,232.38,0.5272463768115941,18.74,-7.856811594202899,22.9,29.9,24,-1.1000000000000014,0.1899999999999998,7.0,0.4444444444444444,22.9,22.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-24 17:27:06,2.75,1.3738317757009346,218.9,0.3318840579710145,601.31,1.2470946769605848,27.5,30.1,24,3.5,0.65,2.6000000000000014,0.2,18.0,27.5,9.5,0.8529411764705882,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-10 18:56:21,1.42,0.146788990825688,229.41,0.4842028985507245,325.62,0.1428799361786996,23.9,26.0,24,-0.1000000000000014,0.2899999999999998,2.1000000000000014,0.1722222222222223,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,NORMAL,NON INV 0.5PK
2025-06-14 03:55:15,1.38,0.1100917431192659,230.22,0.4959420289855072,316.92,0.1081771041084962,22.4,24.4,24,-1.6000000000000014,0.1399999999999998,2.0,0.1666666666666666,20.0,22.4,2.3999999999999986,0.4352941176470587,COOLING,NORMAL,NON INV 0.5PK
2025-06-12 00:32:40,1.37,0.1009174311926606,231.85,0.5195652173913042,317.37,0.1099720781810929,22.3,24.6,24,-1.6999999999999993,0.13,2.3000000000000007,0.1833333333333333,20.0,22.3,2.3000000000000007,0.4294117647058824,COOLING,NORMAL,NON INV 0.5PK
2025-06-16 21:17:44,1.43,0.1559633027522935,229.68,0.4881159420289856,328.02,0.1524531312325487,25.2,26.5,24,1.1999999999999993,0.4199999999999999,1.3000000000000007,0.1277777777777778,19.0,25.2,6.199999999999999,0.6588235294117647,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 19:43:28,1.26,-0.6666666666666665,221.82,0.3742028985507245,279.34,-0.8044795783926222,21.1,27.3,22,-0.8999999999999986,0.2100000000000001,6.199999999999999,0.3999999999999999,20.9,21.1,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-13 00:00:29,1.38,0.1100917431192659,232.13,0.523623188405797,319.69,0.1192261667331471,23.9,24.5,24,-0.1000000000000014,0.2899999999999998,0.6000000000000014,0.0888888888888889,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,NORMAL,NON INV 0.5PK
2025-06-16 11:20:44,1.48,0.201834862385321,228.08,0.4649275362318842,337.4,0.1898683685680094,22.4,28.9,24,-1.6000000000000014,0.1399999999999998,6.5,0.4166666666666667,20.0,22.4,2.3999999999999986,0.4352941176470587,COOLING,NORMAL,NON INV 0.5PK
2025-03-27 17:50:37,1.29,-0.5757575757575755,216.42,0.2959420289855071,279.19,-0.8064558629776021,20.4,28.3,22,-1.6000000000000014,0.1399999999999998,7.900000000000002,0.4944444444444446,20.2,20.4,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-11 21:46:44,1.41,0.1376146788990824,231.31,0.5117391304347827,325.88,0.1439170323095332,21.5,25.2,24,-2.5,0.05,3.6999999999999993,0.261111111111111,20.0,21.5,1.5,0.3823529411764705,COOLING,NORMAL,NON INV 0.5PK
2025-06-17 04:39:51,1.4,0.1284403669724769,231.85,0.5195652173913042,325.11,0.1408456322297566,22.8,25.1,24,-1.1999999999999993,0.18,2.3000000000000007,0.1833333333333333,20.0,22.8,2.8000000000000007,0.4588235294117647,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 02:00:47,2.53,1.1682242990654204,216.54,0.2976811594202897,547.23,1.0273466070702968,23.3,27.1,24,-0.6999999999999993,0.23,3.8000000000000007,0.2666666666666667,20.0,23.3,3.3000000000000007,0.4882352941176471,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-11 03:10:42,1.39,0.1192660550458714,233.23,0.5395652173913043,325.09,0.1407658556043078,22.6,24.6,24,-1.3999999999999986,0.1600000000000001,2.0,0.1666666666666666,20.0,22.6,2.6000000000000014,0.4470588235294118,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 04:23:42,1.23,-0.7575757575757573,216.66,0.2994202898550724,267.06,-0.9662714097496706,21.6,25.6,22,-0.3999999999999986,0.2600000000000001,4.0,0.2777777777777778,21.4,21.6,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-13 04:30:15,0.08,-7.866666666666671,233.21,0.5392753623188407,18.44,-7.865507246376812,22.7,22.8,24,-1.3000000000000007,0.1699999999999999,0.1000000000000014,0.0611111111111111,22.7,22.7,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-15 05:08:00,0.08,-7.866666666666671,231.0,0.5072463768115942,17.94,-7.880000000000001,21.9,23.5,24,-2.1000000000000014,0.0899999999999998,1.6000000000000014,0.1444444444444445,21.9,21.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-26 14:15:37,1.32,-0.4848484848484845,212.65,0.241304347826087,280.74,-0.7860342555994728,21.6,29.4,22,-0.3999999999999986,0.2600000000000001,7.799999999999997,0.4888888888888887,21.4,21.6,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-23 23:24:21,2.64,1.2710280373831775,213.89,0.2592753623188404,563.71,1.09431125558716,24.1,28.3,24,0.1000000000000014,0.3100000000000001,4.199999999999999,0.2888888888888888,19.0,24.1,5.100000000000001,0.5941176470588236,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-26 06:51:56,1.23,-0.7575757575757573,223.46,0.3979710144927537,274.58,-0.8671936758893282,21.0,25.7,22,-1.0,0.2,4.699999999999999,0.3166666666666666,20.8,21.0,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 19:26:17,1.27,-0.6363636363636361,220.08,0.348985507246377,279.27,-0.8054018445322795,20.9,27.4,22,-1.1000000000000014,0.1899999999999998,6.5,0.4166666666666667,20.8,20.9,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-11 11:56:35,1.5,0.2201834862385321,231.31,0.5117391304347827,347.77,0.2312325488631829,21.8,30.3,24,-2.2,0.0799999999999999,8.5,0.5277777777777778,20.0,21.8,1.8000000000000007,0.4,COOLING,NORMAL,NON INV 0.5PK
2025-06-04 17:46:28,1.41,0.1376146788990824,229.68,0.4881159420289856,322.83,0.1317510969285998,22.5,26.4,24,-1.5,0.15,3.899999999999999,0.2722222222222221,20.0,22.5,2.5,0.4411764705882353,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 08:21:14,2.56,1.1962616822429906,218.17,0.3213043478260868,558.42,1.0728159284843557,23.7,27.6,24,-0.3000000000000007,0.2699999999999999,3.900000000000002,0.2722222222222223,20.0,23.7,3.6999999999999993,0.5117647058823529,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-27 06:31:46,1.18,-0.9090909090909092,224.63,0.414927536231884,264.91,-0.9945981554677203,21.6,24.2,22,-0.3999999999999986,0.2600000000000001,2.599999999999998,0.1999999999999998,21.4,21.6,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 10:04:35,1.42,-0.181818181818182,211.73,0.2279710144927534,299.98,-0.5325428194993409,21.6,33.4,22,-0.3999999999999986,0.2600000000000001,11.799999999999995,0.7111111111111108,21.4,21.6,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 06:10:35,1.21,-0.8181818181818181,225.67,0.4299999999999998,272.17,-0.898945981554677,21.1,25.3,22,-0.8999999999999986,0.2100000000000001,4.199999999999999,0.2888888888888888,20.9,21.1,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
